1.4 , 0
-0.56 , 1.4
1.5064 , -0.56
-1.03724 , 1.5064
0.776051 , -1.03724
0.486572 , 0.776051
1.39606 , 0.486572
-0.40302 , 1.39606
1.65639 , -0.40302
-1.46455 , 1.65639
-0.24798 , -1.46455
0.899142 , -0.24798
0.51715 , 0.899142
1.4023 , 0.51715
-0.411297 , 1.4023
1.65152 , -0.411297
-1.45092 , 1.65152
-0.20972 , -1.45092
0.920741 , -0.20972
0.48932 , 0.920741
1.43679 , 0.48932
-0.517563 , 1.43679
1.56317 , -0.517563
-1.19875 , 1.56317
0.431938 , -1.19875
0.853803 , 0.431938
0.800602 , 0.853803
1.01518 , 0.800602
0.609594 , 1.01518
1.33295 , 0.609594
-0.193875 , 1.33295
1.7623 , -0.193875
-1.76385 , 1.7623
-1.18249 , -1.76385
-0.527444 , -1.18249
0.767055 , -0.527444
0.653393 , 0.767055
1.20319 , 0.653393
0.148342 , 1.20319
1.73895 , 0.148342
-1.57946 , 1.73895
-0.572992 , -1.57946
0.597843 , -0.572992
0.870686 , 0.597843
0.821259 , 0.870686
0.986739 , 0.821259
0.672725 , 0.986739
1.24346 , 0.672725
0.0556162 , 1.24346
1.76995 , 0.0556162
-1.71602 , 1.76995
-1.01375 , -1.71602
-0.142501 , -1.01375
1.07557 , -0.142501
0.200404 , 1.07557
1.68251 , 0.200404
-1.37071 , 1.68251
0.0258966 , -1.37071
0.988115 , 0.0258966
0.431397 , 0.988115
1.51033 , 0.431397
-0.751681 , 1.51033
1.28808 , -0.751681
-0.484643 , 1.28808
1.55154 , -0.484643
-1.15268 , 1.55154
0.536787 , -1.15268
0.766055 , 0.536787
0.974197 , 0.766055
0.680757 , 0.974197
1.22883 , 0.680757
0.0942079 , 1.22883
1.75977 , 0.0942079
-1.66854 , 1.75977
-0.856094 , -1.66854
0.166541 , -0.856094
1.11544 , 0.166541
0.205765 , 1.11544
1.69229 , 0.205765
-1.40212 , 1.69229
-0.0582563 , -1.40212
0.97597 , -0.0582563
0.430006 , 0.97597
1.50789 , 0.430006
-0.744718 , 1.50789
1.29776 , -0.744718
-0.507599 , 1.29776
1.53167 , -0.507599
-1.0983 , 1.53167
0.653244 , -1.0983
0.643783 , 0.653244
1.18152 , 0.643783
0.197153 , 1.18152
1.71559 , 0.197153
-1.48409 , 1.71559
-0.287841 , -1.48409
0.871921 , -0.287841
0.553401 , 0.871921
1.35532 , 0.553401
-0.270882 , 1.35532
1.73322 , -0.270882
-1.68532 , 1.73322
-0.920325 , -1.68532
0.0474066 , -0.920325
1.12166 , 0.0474066
0.156112 , 1.12166
1.71213 , 0.156112
-1.48454 , 1.71213
-0.290223 , -1.48454
0.870409 , -0.290223
0.555322 , 0.870409
1.35274 , 0.555322
-0.263309 , 1.35274
1.73649 , -0.263309
-1.69439 , 1.73649
-0.950014 , -1.69439
-0.0108436 , -0.950014
1.11488 , -0.0108436
0.153793 , 1.11488
1.71081 , 0.153793
-1.48074 , 1.71081
-0.279337 , -1.48074
0.87775 , -0.279337
0.545754 , 0.87775
1.36548 , 0.545754
-0.300802 , 1.36548
1.71916 , -0.300802
-1.64576 , 1.71916
-0.792768 , -1.64576
0.277792 , -0.792768
1.085 , 0.277792
0.30611 , 1.085
1.6318 , 0.30611
-1.17093 , 1.6318
0.518467 , -1.17093
0.779914 , 0.518467
0.947275 , 0.779914
0.736644 , 0.947275
1.14154 , 0.736644
0.317886 , 1.14154
1.64141 , 0.317886
-1.19886 , 1.64141
0.455156 , -1.19886
0.833175 , 0.455156
0.842366 , 0.833175
0.940372 , 0.842366
0.76841 , 0.940372
1.09166 , 0.76841
0.438806 , 1.09166
1.53495 , 0.438806
-0.824419 , 1.53495
1.18082 , -0.824419
-0.241654 , 1.18082
1.69585 , -0.241654
-1.5484 , 1.69585
-0.48878 , -1.5484
0.696575 , -0.48878
0.76815 , 0.696575
1.01892 , 0.76815
0.592251 , 1.01892
1.35491 , 0.592251
-0.258119 , 1.35491
1.73985 , -0.258119
-1.70451 , 1.73985
-0.983401 , -1.70451
-0.0784315 , -0.983401
1.09883 , -0.0784315
0.169047 , 1.09883
1.70107 , 0.169047
-1.44293 , 1.70107
-0.171725 , -1.44293
0.937632 , -0.171725
0.469329 , 0.937632
1.46102 , 0.469329
-0.593779 , 1.46102
1.48573 , -0.593779
-0.985534 , 1.48573
0.874443 , -0.985534
0.33969 , 0.874443
1.54694 , 0.33969
-0.891128 , 1.54694
1.06997 , -0.891128
-0.0121829 , 1.06997
1.72084 , -0.0121829
-1.56496 , 1.72084
-0.532841 , -1.56496
0.646593 , -0.532841
0.822065 , 0.646593
0.918186 , 0.822065
0.803554 , 0.918186
1.02976 , 0.803554
0.580666 , 1.02976
1.37175 , 0.580666
-0.307509 , 1.37175
1.71696 , -0.307509
-1.64022 , 1.71696
-0.77523 , -1.64022
0.306953 , -0.77523
1.07321 , 0.306953
0.340304 , 1.07321
1.60616 , 0.340304
-1.07765 , 1.60616
0.720521 , -1.07765
0.557555 , 0.720521
1.30529 , 0.557555
-0.136511 , 1.30529
1.77295 , -0.136511
-1.78431 , 1.77295
-1.25187 , -1.78431
-0.702483 , -1.25187
0.530956 , -0.702483
0.907341 , 0.530956
0.736019 , 0.907341
1.13048 , 0.736019
0.342823 , 1.13048
1.62162 , 0.342823
-1.12679 , 1.62162
0.616828 , -1.12679
0.681486 , 0.616828
1.12062 , 0.681486
0.348646 , 1.12062
1.61463 , 0.348646
-1.10245 , 1.61463
0.669 , -1.10245
0.621705 , 0.669
1.21418 , 0.621705
0.112272 , 1.21418
1.75165 , 0.112272
-1.6346 , 1.75165
-0.746409 , -1.6346
0.352495 , -0.746409
1.05182 , 0.352495
0.399414 , 1.05182
1.55602 , 0.399414
-0.90136 , 1.55602
1.05435 , -0.90136
0.0179294 , 1.05435
1.71598 , 0.0179294
-1.53922 , 1.71598
-0.454418 , -1.53922
0.731737 , -0.454418
0.728236 , 0.731737
1.08919 , 0.728236
0.432127 , 1.08919
1.54002 , 0.432127
-0.842038 , 1.54002
1.15298 , -0.842038
-0.181973 , 1.15298
1.71278 , -0.181973
-1.58821 , 1.71278
-0.608565 , -1.58821
0.553187 , -0.608565
0.911415 , 0.553187
0.73528 , 0.911415
1.13279 , 0.73528
0.337375 , 1.13279
1.62601 , 0.337375
-1.14271 , 1.62601
0.582015 , -1.14271
0.718446 , 0.582015
1.05844 , 0.718446
0.495238 , 1.05844
1.47227 , 0.495238
-0.619013 , 1.47227
1.4585 , -0.619013
-0.912938 , 1.4585
1.00409 , -0.912938
0.117912 , 1.00409
1.68733 , 0.117912
-1.41169 , 1.68733
-0.0866787 , -1.41169
0.968979 , -0.0866787
0.435076 , 0.968979
1.5014 , 0.435076
-0.723687 , 1.5014
1.3267 , -0.723687
-0.577235 , 1.3267
1.46481 , -0.577235
-0.918837 , 1.46481
0.995181 , -0.918837
0.133964 , 0.995181
1.68061 , 0.133964
-1.38425 , 1.68061
-0.0119737 , -1.38425
0.984581 , -0.0119737
0.427009 , 0.984581
1.51304 , 0.427009
-0.761181 , 1.51304
1.27451 , -0.761181
-0.452742 , 1.27451
1.57738 , -0.452742
-1.22395 , 1.57738
0.375167 , -1.22395
0.892065 , 0.375167
0.71677 , 0.892065
1.15386 , 0.71677
0.283636 , 1.15386
1.66571 , 0.283636
-1.2895 , 1.66571
0.236912 , -1.2895
0.957024 , 0.236912
0.555179 , 0.957024
1.37888 , 0.555179
-0.334765 , 1.37888
1.7016 , -0.334765
-1.59586 , 1.7016
-0.636301 , -1.59586
0.516363 , -0.636301
0.94248 , 0.516363
0.666641 , 0.94248
1.23833 , 0.666641
0.0665227 , 1.23833
1.76707 , 0.0665227
-1.7026 , 1.76707
-0.968712 , -1.7026
-0.049182 , -0.968712
1.10697 , -0.049182
0.159868 , 1.10697
1.70653 , 0.159868
-1.46429 , 1.70653
-0.232192 , -1.46429
0.906799 , -0.232192
0.508058 , 0.906799
1.41392 , 0.508058
-0.446745 , 1.41392
1.62459 , -0.446745
-1.37333 , 1.62459
0.00134197 , -1.37333
0.987999 , 0.00134197
0.42426 , 0.987999
1.5164 , 0.42426
-0.772199 , 1.5164
1.25863 , -0.772199
-0.415806 , 1.25863
1.60469 , -0.415806
-1.29978 , 1.60469
0.191971 , -1.29978
0.973212 , 0.191971
0.510449 , 0.973212
1.43141 , 0.510449
-0.495786 , 1.43141
1.58362 , -0.495786
-1.25658 , 1.58362
0.296089 , -1.25658
0.935357 , 0.296089
0.613934 , 0.935357
1.30369 , 0.613934
-0.115432 , 1.30369
1.77778 , -0.115432
-1.79514 , 1.77778
-1.2892 , -1.79514
-0.800579 , -1.2892
0.372313 , -0.800579
1.02121 , 0.372313
0.468826 , 1.02121
1.48656 , 0.468826
-0.669227 , 1.48656
1.3981 , -0.669227
-0.755465 , 1.3981
1.2487 , -0.755465
-0.3859 , 1.2487
1.62569 , -0.3859
-1.35864 , 1.62569
0.0417929 , -1.35864
0.99066 , 0.0417929
0.431131 , 0.99066
1.51132 , 0.431131
-0.754762 , 1.51132
1.28373 , -0.754762
-0.474394 , 1.28373
1.56007 , -0.474394
-1.17613 , 1.56007
0.484728 , -1.17613
0.812198 , 0.484728
0.885753 , 0.812198
0.859102 , 0.885753
0.92767 , 0.859102
0.797159 , 0.92767
1.04284 , 0.797159
0.551637 , 1.04284
1.40855 , 0.551637
-0.418516 , 1.40855
1.64741 , -0.418516
-1.43951 , 1.64741
-0.17797 , -1.43951
0.936473 , -0.17797
0.469627 , 0.936473
1.46039 , 0.469627
-0.59186 , 1.46039
1.48782 , -0.59186
-0.991167 , 1.48782
0.863935 , -0.991167
0.356267 , 0.863935
1.53225 , 0.356267
-0.840924 , 1.53225
1.15252 , -0.840924
-0.180587 , 1.15252
1.71315 , -0.180587
-1.58904 , 1.71315
-0.611114 , -1.58904
0.549827 , -0.611114
0.914356 , 0.549827
0.7289 , 0.914356
1.14301 , 0.7289
0.312195 , 1.14301
1.64544 , 0.312195
-1.21381 , 1.64544
0.420305 , -1.21381
0.859202 , 0.420305
0.787863 , 0.859202
1.03703 , 0.787863
0.560924 , 1.03703
1.39647 , 0.560924
-0.381861 , 1.39647
1.67312 , -0.381861
-1.5139 , 1.67312
-0.389963 , -1.5139
0.793759 , -0.389963
0.652959 , 0.793759
1.21177 , 0.652959
0.127495 , 1.21177
1.74728 , 0.127495
-1.61473 , 1.74728
-0.683164 , -1.61473
0.448869 , -0.683164
0.993568 , 0.448869
0.547484 , 0.993568
1.39833 , 0.547484
-0.391087 , 1.39833
1.66655 , -0.391087
-1.49472 , 1.66655
-0.334214 , -1.49472
0.839886 , -0.334214
0.594327 , 0.839886
1.29874 , 0.594327
-0.108431 , 1.29874
1.77787 , -0.108431
-1.79333 , 1.77787
-1.28269 , -1.79333
-0.783284 , -1.28269
0.40166 , -0.783284
1.00368 , 0.40166
0.513116 , 1.00368
1.43782 , 0.513116
-0.513383 , 1.43782
1.56778 , -0.513383
-1.21196 , 1.56778
0.401491 , -1.21196
0.875218 , 0.401491
0.754441 , 0.875218
1.09338 , 0.754441
0.430845 , 1.09338
1.54239 , 0.430845
-0.849707 , 1.54239
1.14072 , -0.849707
-0.156143 , 1.14072
1.71783 , -0.156143
-1.5978 , 1.71783
-0.637603 , -1.5978
0.514124 , -0.637603
0.944396 , 0.514124
0.662354 , 0.944396
1.24461 , 0.662354
0.0496612 , 1.24461
1.77092 , 0.0496612
-1.72124 , 1.77092
-1.03141 , -1.72124
-0.180172 , -1.03141
1.05812 , -0.180172
0.226338 , 1.05812
1.66621 , 0.226338
-1.30834 , 1.66621
0.188107 , -1.30834
0.972114 , 0.188107
0.511427 , 0.972114
1.43008 , 0.511427
-0.491691 , 1.43008
1.58726 , -0.491691
-1.26691 , 1.58726
0.271113 , -1.26691
0.946424 , 0.271113
0.585616 , 0.946424
1.34098 , 0.585616
-0.222547 , 1.34098
1.75277 , -0.222547
-1.73896 , 1.75277
-1.09814 , -1.73896
-0.327602 , -1.09814
0.963234 , -0.327602
0.373899 , 0.963234
1.54917 , 0.373899
-0.887757 , 1.54917
1.07664 , -0.887757
-0.025479 , 1.07664
1.72234 , -0.025479
-1.57411 , 1.72234
-0.561112 , -1.57411
0.612921 , -0.561112
0.855995 , 0.612921
0.85115 , 0.855995
0.932343 , 0.85115
0.786082 , 0.932343
1.06178 , 0.786082
0.508452 , 1.06178
1.46001 , 0.508452
-0.579092 , 1.46001
1.50266 , -0.579092
-1.0317 , 1.50266
0.786392 , -1.0317
0.472078 , 0.786392
1.41306 , 0.472078
-0.455114 , 1.41306
1.61679 , -0.455114
-1.35054 , 1.61679
0.0610735 , -1.35054
0.991107 , 0.0610735
0.436028 , 0.991107
1.50721 , 0.436028
-0.740879 , 1.50721
1.30326 , -0.740879
-0.520755 , 1.30326
1.51979 , -0.520755
-1.066 , 1.51979
0.71959 , -1.066
0.562391 , 0.71959
1.29959 , 0.562391
-0.120226 , 1.29959
1.77542 , -0.120226
-1.7882 , 1.77542
-1.26502 , -1.7882
-0.736742 , -1.26502
0.477705 , -0.736742
0.950775 , 0.477705
0.639338 , 0.950775
1.27648 , 0.639338
-0.0375999 , 1.27648
1.78153 , -0.0375999
-1.78513 , 1.78153
-1.25223 , -1.78513
-0.703619 , -1.25223
0.529251 , -0.703619
0.908807 , 0.529251
0.732845 , 0.908807
1.13558 , 0.732845
0.33031 , 1.13558
1.63157 , 0.33031
-1.16292 , 1.63157
0.537077 , -1.16292
0.762671 , 0.537077
0.979456 , 0.762671
0.669467 , 0.979456
1.24565 , 0.669467
0.0491953 , 1.24565
1.77127 , 0.0491953
-1.72266 , 1.77127
-1.03616 , -1.72266
-0.190429 , -1.03616
1.05289 , -0.190429
0.234298 , 1.05289
1.66097 , 0.234298
-1.28853 , 1.66097
0.237971 , -1.28853
0.95681 , 0.237971
0.555907 , 0.95681
1.37801 , 0.555907
-0.332141 , 1.37801
1.70309 , -0.332141
-1.60014 , 1.70309
-0.64953 , -1.60014
0.498069 , -0.64953
0.957069 , 0.498069
0.63344 , 0.957069
1.28587 , 0.63344
-0.0634401 , 1.28587
1.78174 , -0.0634401
-1.79362 , 1.78174
-1.28255 , -1.79362
-0.783032 , -1.28255
0.402094 , -0.783032
1.00341 , 0.402094
0.513796 , 1.00341
1.43704 , 0.513796
-0.510937 , 1.43704
1.57005 , -0.510937
-1.21835 , 1.57005
0.386637 , -1.21835
0.885007 , 0.386637
0.732754 , 0.885007
1.12857 , 0.732754
0.346148 , 1.12857
1.61875 , 0.346148
-1.11652 , 1.61875
0.639011 , -1.11652
0.656709 , 0.639011
1.16044 , 0.656709
0.2504 , 1.16044
1.68543 , 0.2504
-1.36556 , 1.68543
0.040886 , -1.36556
0.988662 , 0.040886
0.434814 , 0.988662
1.50754 , 0.434814
-0.742218 , 1.50754
1.30137 , -0.742218
-0.516238 , 1.30137
1.52391 , -0.516238
-1.07718 , 1.52391
0.696867 , -1.07718
0.591224 , 0.696867
1.25951 , 0.591224
-0.0090105 , 1.25951
1.77777 , -0.0090105
-1.76318 , 1.77777
-1.17547 , -1.76318
-0.510696 , -1.17547
0.786548 , -0.510696
0.628134 , 0.786548
1.24141 , 0.628134
0.0473373 , 1.24141
1.77018 , 0.0473373
-1.71935 , 1.77018
-1.02509 , -1.71935
-0.166622 , -1.02509
1.06471 , -0.166622
0.216408 , 1.06471
1.67258 , 0.216408
-1.3326 , 1.67258
0.125947 , -1.3326
0.984357 , 0.125947
0.468826 , 0.984357
